,Date,Price,MarketCap,ActiveAddress,RiskFree,Asset,Return,week2_return,Npast52_return,GrowthRate,lagCap,ExcessReturn,MKT,SMB,VAL,MOM,NET
19,2021-05-31,0.12395053763773,3131364129.472734,2417.0,0.0001,CRO,0.10485274567598385,-0.27645522356665986,0.03840720489773601,-0.07094759114368365,2834191381.365366,0.10475274567598385,0.04155286970295008,0.03658920971957002,0.08183506084530154,-0.10823980829571414,0.0072739458345816785
20,2021-05-31,2.45124027292969,873914783.1335344,9428.0,0.0001,CRV,0.4668578218062876,-0.4880261567826483,,-0.12946359040519795,617792260.9768461,0.4667578218062876,0.04155286970295008,0.03658920971957002,0.08183506084530154,-0.10823980829571414,0.0072739458345816785
21,2021-05-31,0.32406140463928,217121141.1083176,1179.0,0.0001,CVC,0.034866446239161374,-0.2943363874851313,10.303178301520314,-0.2645914368803153,209805953.1230952,0.03476644623916137,0.04155286970295008,0.03658920971957002,0.08183506084530154,-0.10823980829571414,0.0072739458345816785
22,2021-05-31,1.34307724274965,42762204.12237154,360.0,0.0001,CVP,0.13902540924242388,-0.46561080074728356,,0.42939787431979237,29765384.25315851,0.1389254092424239,0.04155286970295008,0.03658920971957002,0.08183506084530154,-0.10823980829571414,0.0072739458345816785
23,2021-05-31,1.00190857786327,4728195255.749742,45987.0,0.0001,DAI,0.0016031955990160717,-8.621499735797107e-05,-0.0070185088982808895,-0.12885667134728962,4567579373.30092,0.0015031955990160717,0.04155286970295008,0.03658920971957002,0.08183506084530154,-0.10823980829571414,0.0072739458345816785
24,2021-05-31,2.85176780811053,74415922.14077662,124.0,0.0001,DDX,-0.030499979915605026,-0.29275834657441874,,0.036367644170875124,76757009.38541363,-0.030599979915605025,0.04155286970295008,0.03658920971957002,0.08183506084530154,-0.10823980829571414,0.0072739458345816785
25,2021-05-31,0.00369596983799,363102612.37201434,1873.0,0.0001,DENT,0.03394666484922801,-0.503547051450524,13.663435009435313,-0.13561834990372112,350321228.9605349,0.033846664849228006,0.04155286970295008,0.03658920971957002,0.08183506084530154,-0.10823980829571414,0.0072739458345816785
26,2021-05-31,1.68347262866512,186111207.12264434,888.0,0.0001,DODO,0.05614648193191337,-0.41441360833189844,,-0.019558008899656976,176217229.62349686,0.05604648193191337,0.04155286970295008,0.03658920971957002,0.08183506084530154,-0.10823980829571414,0.0072739458345816785
27,2021-05-31,0.1520003036037,56295115.96738415,360.0,0.0001,DRGN,0.0787330551410082,-0.2729400825548401,0.26456709655700117,-0.15086464251636933,52184683.77519509,0.0786330551410082,0.04155286970295008,0.03658920971957002,0.08183506084530154,-0.10823980829571414,0.0072739458345816785
28,2021-05-31,0.25861743555124,140812073.02892354,348.0,0.0001,ELF,0.04512575265752417,-0.296480073790511,1.5597446634450045,-0.15669845190605702,134732181.91291288,0.04502575265752417,0.04155286970295008,0.03658920971957002,0.08183506084530154,-0.10823980829571414,0.0072739458345816785
29,2021-05-31,1.4771289732511401,1232414672.703578,5375.0,0.0001,ENJ,-0.03722327339305028,-0.21936769170646842,6.780843645446699,0.10374022779651426,1280053245.7914386,-0.037323273393050284,0.04155286970295008,0.03658920971957002,0.08183506084530154,-0.10823980829571414,0.0072739458345816785
30,2021-05-31,1.23600692832889,95132096.41292593,524.0,0.0001,EURS,-0.0032106353823902925,-0.008764019936802543,0.1005063196914905,0.03829628507728078,83649542.41737498,-0.0033106353823902923,0.04155286970295008,0.03658920971957002,0.08183506084530154,-0.10823980829571414,0.0072739458345816785
31,2021-05-31,0.35275866088223,263198062.97547135,851.0,0.0001,FET,0.15420573942788401,-0.3423998055593201,10.096292495037245,0.037783544128405566,228033923.2292617,0.15410573942788403,0.04155286970295008,0.03658920971957002,0.08183506084530154,-0.10823980829571414,0.0072739458345816785
32,2021-05-31,33.83718137626233,3192435114.0294876,802.0,0.0001,FTT,0.07833029787574425,-0.4185594633523257,9.523734712879815,-0.4507613830233401,2960535487.4275737,0.07823029787574425,0.04155286970295008,0.03658920971957002,0.08183506084530154,-0.10823980829571414,0.0072739458345816785
33,2021-05-31,0.02223582453872,229004070.5846017,1090.0,0.0001,FUN,-0.006470598065629873,-0.291554056137237,5.936865482473309,-0.017825783952600815,230495514.4143073,-0.0065705980656298735,0.04155286970295008,0.03658920971957002,0.08183506084530154,-0.10823980829571414,0.0072739458345816785
34,2021-05-31,188.08221552294708,282986056.4070244,313.0,0.0001,GNO,0.103172992541086,-0.24372994416205782,4.271617935684949,-0.04598511324182386,256520109.10381764,0.103072992541086,0.04155286970295008,0.03658920971957002,0.08183506084530154,-0.10823980829571414,0.0072739458345816785
35,2021-05-31,0.98926821242258,134884372.83872366,2053.0,0.0001,GUSD,-0.004499416737997821,0.015428545556263787,-0.011367390190732012,-0.22234482922701915,100268551.33941503,-0.004599416737997821,0.04155286970295008,0.03658920971957002,0.08183506084530154,-0.10823980829571414,0.0072739458345816785
36,2021-05-31,0.1284818225159,69081963.0982776,462.0,0.0001,HEGIC,0.09141567447126081,-0.24790720615248107,,0.030407748184715366,63295740.30695915,0.09131567447126081,0.04155286970295008,0.03658920971957002,0.08183506084530154,-0.10823980829571414,0.0072739458345816785
37,2021-05-31,0.00857323294049,1480373266.0749328,4731.0,0.0001,HOT,-0.0069263970057490505,-0.2596177461001973,12.667500243114386,0.08385570352339222,1490698435.2533464,-0.007026397005749051,0.04155286970295008,0.03658920971957002,0.08183506084530154,-0.10823980829571414,0.0072739458345816785
38,2021-05-31,0.00665652300227,41332853.97597376,50.0,0.0001,HPT,0.05666833407122283,-0.526956010877614,0.0638080637315082,-0.46103495926297455,38516354.171548724,0.056568334071222824,0.04155286970295008,0.03658920971957002,0.08183506084530154,-0.10823980829571414,0.0072739458345816785
39,2021-05-31,15.41382848601751,2698564188.290711,3148.0,0.0001,HT,0.05131488789130441,-0.49913399801706637,2.298217880815826,-0.19693027591513612,2566846735.808535,0.051214887891304406,0.04155286970295008,0.03658920971957002,0.08183506084530154,-0.10823980829571414,0.0072739458345816785
40,2021-05-31,8.55932863011787,685761752.0394495,183.0,0.0001,KCS,0.24782924020040742,-0.386775365490732,6.045247089228616,-0.019851768552730853,549563778.3975257,0.24772924020040743,0.04155286970295008,0.03658920971957002,0.08183506084530154,-0.10823980829571414,0.0072739458345816785
41,2021-05-31,2.1114465883445,51813363.60185881,681.0,0.0001,LDO,0.08696539220759696,-0.4294543265005409,,-0.19422890339466825,47667905.50398968,0.08686539220759695,0.04155286970295008,0.03658920971957002,0.08183506084530154,-0.10823980829571414,0.0072739458345816785
42,2021-05-31,2.49890952722251,2383845063.9902606,71.0,0.0001,LEO,0.11178801902697345,-0.37892275486037275,0.8037133076122378,-0.23293155768037277,2144154302.0733213,0.11168801902697345,0.04155286970295008,0.03658920971957002,0.08183506084530154,-0.10823980829571414,0.0072739458345816785
43,2021-05-31,27.46480067964977,11810392345.242704,31714.0,0.0001,LINK,0.023250273383866798,-0.34015782163840036,5.174294199003255,-0.286522840197323,11501935480.80729,0.0231502733838668,0.04155286970295008,0.03658920971957002,0.08183506084530154,-0.10823980829571414,0.0072739458345816785
44,2021-05-31,0.07651282043107,76512820.43107,179.0,0.0001,LOOM,0.010784282472592414,-0.365698228208274,2.863607718706205,0.5165469307496,75696488.12099001,0.010684282472592415,0.04155286970295008,0.03658920971957002,0.08183506084530154,-0.10823980829571414,0.0072739458345816785
45,2021-05-31,0.35530633042281,435382603.03141755,1859.0,0.0001,LRC,0.05913104714305868,-0.4122160444880337,2.809770395417793,0.20023506051733975,411028650.6578332,0.05903104714305868,0.04155286970295008,0.03658920971957002,0.08183506084530154,-0.10823980829571414,0.0072739458345816785
46,2021-05-31,0.8205352408166,1296824750.4819179,5265.0,0.0001,MANA,0.04848400037335633,-0.33430269706443916,17.99411166420585,-0.02723951999608154,1236865834.341185,0.04838400037335633,0.04155286970295008,0.03658920971957002,0.08183506084530154,-0.10823980829571414,0.0072739458345816785
47,2021-05-31,1.5807336074804401,9905348677.150263,40443.0,0.0001,MATIC,-0.14637215953974617,0.07944481633831528,89.96290170011255,0.008194299839699326,11493214470.168459,-0.14647215953974616,0.04155286970295008,0.03658920971957002,0.08183506084530154,-0.10823980829571414,0.0072739458345816785
48,2021-05-31,25.79210804724449,0.0,430.0,0.0001,MCB,0.1460824919840432,-0.08639678816676591,,0.15762894420358275,0.0,0.1459824919840432,0.04155286970295008,0.03658920971957002,0.08183506084530154,-0.10823980829571414,0.0072739458345816785
49,2021-05-31,0.01039091519875,103909151.9875,427.0,0.0001,MFT,0.13001789529938707,-0.326751993512618,10.000965666144763,-0.1967947216174588,91953545.53209999,0.12991789529938708,0.04155286970295008,0.03658920971957002,0.08183506084530154,-0.10823980829571414,0.0072739458345816785
50,2021-05-31,4.77005023079697,338589919.81191033,1325.0,0.0001,MIR,0.01791243981913275,-0.3677667871035555,,-0.05705233555407485,322283338.6274353,0.01781243981913275,0.04155286970295008,0.03658920971957002,0.08183506084530154,-0.10823980829571414,0.0072739458345816785
51,2021-05-31,3609.0503066394203,3578347731.5335517,3078.0,0.0001,MKR,0.09086251272092744,-0.2731419967835259,5.083325231093302,-0.0751328164505729,3280463265.6735425,0.09076251272092743,0.04155286970295008,0.03658920971957002,0.08183506084530154,-0.10823980829571414,0.0072739458345816785
52,2021-05-31,167.96614002263183,301119219.15064913,741.0,0.0001,MLN,1.3111239371954695,-0.25525410690881445,16.970549194650303,-0.01310062404569834,130291209.62122574,1.3110239371954695,0.04155286970295008,0.03658920971957002,0.08183506084530154,-0.10823980829571414,0.0072739458345816785
53,2021-05-31,1.12975377568937,19586025.507041518,438.0,0.0001,MTA,0.2700926342048384,-0.5053905621807175,,-0.03842737713388544,15420942.519916004,0.26999263420483843,0.04155286970295008,0.03658920971957002,0.08183506084530154,-0.10823980829571414,0.0072739458345816785
54,2021-05-31,2.46817738318962,161884904.11470664,326.0,0.0001,MTL,0.15695683363645796,-0.3695135058612522,5.477517475453077,-0.3507010226981899,139923028.5938002,0.15685683363645797,0.04155286970295008,0.03658920971957002,0.08183506084530154,-0.10823980829571414,0.0072739458345816785
55,2021-05-31,0.89997663534168,92935494.81974284,140.0,0.0001,MX,-0.22871250075567146,-0.3454456769434975,6.537433220424343,-0.8738172093154271,124280363.67631993,-0.22881250075567144,0.04155286970295008,0.03658920971957002,0.08183506084530154,-0.10823980829571414,0.0072739458345816785
56,2021-05-31,2.23716764818215,1252813907.5908482,2089.0,0.0001,NEXO,0.17586011234893761,-0.43445867058588195,13.7269222321969,-0.06763560062648288,1065444685.4976525,0.17576011234893762,0.04155286970295008,0.03658920971957002,0.08183506084530154,-0.10823980829571414,0.0072739458345816785
57,2021-05-31,64.14893184933142,30119361.290114854,227.0,0.0001,NFTX,0.14202769248855118,-0.6146284974652948,,-0.3126833746571984,26373582.259185717,0.1419276924885512,0.04155286970295008,0.03658920971957002,0.08183506084530154,-0.10823980829571414,0.0072739458345816785
58,2021-05-31,48.32668805972706,240463965.87966955,828.0,0.0001,NMR,-0.07508526841657355,-0.3123617256449989,1.1156069727182727,0.04854404061416506,259470663.0856392,-0.07518526841657355,0.04155286970295008,0.03658920971957002,0.08183506084530154,-0.10823980829571414,0.0072739458345816785
59,2021-05-31,0.64686192787486,303941369.1189494,1170.0,0.0001,OCEAN,0.17038016816066054,-0.49955264748636635,6.114311214163989,-0.1975254520451184,238666723.50683844,0.17028016816066055,0.04155286970295008,0.03658920971957002,0.08183506084530154,-0.10823980829571414,0.0072739458345816785
60,2021-05-31,16.2486164415429,974916986.492574,216.0,0.0001,OKB,0.23202421338811494,-0.5684224219128335,1.405671331605369,-0.5246335967323255,791313170.551668,0.23192421338811495,0.04155286970295008,0.03658920971957002,0.08183506084530154,-0.10823980829571414,0.0072739458345816785
61,2021-05-31,6.0336324495709,846189185.7548672,3638.0,0.0001,OMG,-0.009430036259204074,-0.3436451287659651,2.5854185641839296,-0.002359756538542257,854244744.6713526,-0.009530036259204074,0.04155286970295008,0.03658920971957002,0.08183506084530154,-0.10823980829571414,0.0072739458345816785
62,2021-05-31,9.82789414452711,214203918.2182901,972.0,0.0001,PERP,0.27707617808085955,-0.16642166389501817,,-0.5907762037504849,167729945.86758906,0.27697617808085956,0.04155286970295008,0.03658920971957002,0.08183506084530154,-0.10823980829571414,0.0072739458345816785
63,2021-05-31,12.58896801317776,17989318.51410537,740.0,0.0001,PICKLE,0.20066973807697516,-0.4981809118007184,,-0.05510683047088438,14839139.206210399,0.20056973807697517,0.04155286970295008,0.03658920971957002,0.08183506084530154,-0.10823980829571414,0.0072739458345816785
64,2021-05-31,0.16275132024691,99345861.24975842,505.0,0.0001,PNK,0.27503955893223714,-0.5143140264224487,5.389535868829739,-0.14243793344072575,77839488.1291596,0.27493955893223715,0.04155286970295008,0.03658920971957002,0.08183506084530154,-0.10823980829571414,0.0072739458345816785
65,2021-05-31,1.100073853562,35080402.98212521,307.0,0.0001,PNT,0.17186832773296956,-0.4693445488008375,,0.03755134565213236,29573260.285698984,0.17176832773296957,0.04155286970295008,0.03658920971957002,0.08183506084530154,-0.10823980829571414,0.0072739458345816785
66,2021-05-31,0.24219529088786,149861766.82294136,814.0,0.0001,POLY,-0.012784909651181077,-0.24271894774095445,3.9307955450642322,-0.12342031804796427,151802548.6927978,-0.012884909651181076,0.04155286970295008,0.03658920971957002,0.08183506084530154,-0.10823980829571414,0.0072739458345816785
67,2021-05-31,0.2565863691227,113192474.8251869,582.0,0.0001,POWR,0.029195220142475577,-0.35323494368356667,1.4793935488744065,-0.1978257433299202,109981539.56595057,0.029095220142475578,0.04155286970295008,0.03658920971957002,0.08183506084530154,-0.10823980829571414,0.0072739458345816785
68,2021-05-31,2.21646489570737,118031733.86413585,306.0,0.0001,PPT,0.018124250410211293,-0.3578316682803727,4.397341381255737,-0.16842983724473015,115930579.01978056,0.018024250410211294,0.04155286970295008,0.03658920971957002,0.08183506084530154,-0.10823980829571414,0.0072739458345816785
69,2021-05-31,0.07806573251186,27323006.379150998,58.0,0.0001,QASH,0.04588961168899823,-0.23531085542675922,1.5274234223423118,-0.48362988095750037,26124177.995254498,0.04578961168899823,0.04155286970295008,0.03658920971957002,0.08183506084530154,-0.10823980829571414,0.0072739458345816785
70,2021-05-31,0.0197991345893,126712610.0930385,233.0,0.0001,QKC,0.12634449658811825,-0.2699181485927069,2.0349555247556035,0.12348105677102073,112498982.750723,0.12624449658811826,0.04155286970295008,0.03658920971957002,0.08183506084530154,-0.10823980829571414,0.0072739458345816785
71,2021-05-31,43.84336237692969,529309427.01572937,1141.0,0.0001,QNT,0.09864846212237574,-0.18614973121907,4.0159413702110625,-0.2951587427948015,481782340.0882993,0.09854846212237574,0.04155286970295008,0.03658920971957002,0.08183506084530154,-0.10823980829571414,0.0072739458345816785
72,2021-05-31,0.47801619356459,24392114.442852605,199.0,0.0001,RDN,0.1636746265810024,-0.4096614154735832,1.325810573709398,-0.06632264293107237,20946451.789024696,0.1635746265810024,0.04155286970295008,0.03658920971957002,0.08183506084530154,-0.10823980829571414,0.0072739458345816785
73,2021-05-31,0.53345714471108,531943754.00686395,3209.0,0.0001,REN,0.17028887872667867,-0.4115677910959173,4.103843019400498,-0.07133647977966895,454540552.9151402,0.17018887872667868,0.04155286970295008,0.03658920971957002,0.08183506084530154,-0.10823980829571414,0.0072739458345816785
74,2021-05-31,24.61281238770814,270740936.2647895,470.0,0.0001,REP,0.055852898409449424,-0.31133451464189554,0.6082541164483988,-0.08127075645859794,256419181.75594082,0.05575289840944942,0.04155286970295008,0.03658920971957002,0.08183506084530154,-0.10823980829571414,0.0072739458345816785
75,2021-05-31,4.69777295546553,376154406.9997608,1225.0,0.0001,RLC,0.01790397564486555,-0.4168143020605825,7.746717539368104,-0.40921143306778607,369538203.9955766,0.01780397564486555,0.04155286970295008,0.03658920971957002,0.08183506084530154,-0.10823980829571414,0.0072739458345816785
76,2021-05-31,207.29924918645696,7551911.647862627,1048.0,0.0001,ROOK,0.3319272716507393,-0.643620205388738,,-0.15990409317829268,5669912.921373761,0.33182727165073933,0.04155286970295008,0.03658920971957002,0.08183506084530154,-0.10823980829571414,0.0072739458345816785
77,2021-05-31,14.65192911620508,150618057.0389069,1184.0,0.0001,RPL,0.04592303258802988,-0.3360318898304776,5.111216722419109,0.8631313635940598,144004914.6505722,0.045823032588029874,0.04155286970295008,0.03658920971957002,0.08183506084530154,-0.10823980829571414,0.0072739458345816785
78,2021-05-31,0.03744149372952,492730020.0389895,2320.0,0.0001,RSR,0.13521059095904886,-0.5306772764542161,8.365717659791633,-0.31557127806777974,434042832.19620174,0.13511059095904887,0.04155286970295008,0.03658920971957002,0.08183506084530154,-0.10823980829571414,0.0072739458345816785
79,2021-05-31,0.17157143333929,10859370.062822862,50.0,0.0001,SAN,0.1372940879634359,-0.4437973487030244,0.022924884549206326,0.6231885919530353,9548427.42765756,0.1371940879634359,0.04155286970295008,0.03658920971957002,0.08183506084530154,-0.10823980829571414,0.0072739458345816785
80,2021-05-31,0.0950699761001,329938810.7809445,801.0,0.0001,SNT,0.05323383527525653,-0.491018569496881,2.3098152036443844,-0.2738229388879754,313262639.0555682,0.05313383527525653,0.04155286970295008,0.03658920971957002,0.08183506084530154,-0.10823980829571414,0.0072739458345816785
81,2021-05-31,11.90669238397903,1367382806.4782717,5911.0,0.0001,SNX,0.014584725374315818,-0.37840719269585993,12.199974762408315,-0.17097320502657887,1347726584.3656342,0.014484725374315818,0.04155286970295008,0.03658920971957002,0.08183506084530154,-0.10823980829571414,0.0072739458345816785
82,2021-05-31,9.32345552639683,52934008.975701675,615.0,0.0001,STAKE,0.053763368110870006,-0.40725482854744194,3.584519004577172,-0.11501787489784743,49950831.0840524,0.053663368110870004,0.04155286970295008,0.03658920971957002,0.08183506084530154,-0.10823980829571414,0.0072739458345816785
83,2021-05-31,1.15645821722968,332579731.54206103,4221.0,0.0001,STORJ,0.1361153380676497,-0.3608349055280431,6.461233436315201,-0.17924935775698447,292670260.5124823,0.1360153380676497,0.04155286970295008,0.03658920971957002,0.08183506084530154,-0.10823980829571414,0.0072739458345816785
84,2021-05-31,1.00615207122249,256766265.64486352,1754.0,0.0001,sUSD,0.0009369856686128972,-0.013801355514284129,-0.003506648471369505,-0.11391882990955438,251507291.77281412,0.0008369856686128972,0.04155286970295008,0.03658920971957002,0.08183506084530154,-0.10823980829571414,0.0072739458345816785
85,2021-05-31,11.53570811294961,1467854753.4428542,7529.0,0.0001,SUSHI,0.06609447976014063,-0.3451538790078123,,-0.15850910231431747,1376852409.7161682,0.06599447976014063,0.04155286970295008,0.03658920971957002,0.08183506084530154,-0.10823980829571414,0.0072739458345816785
86,2021-05-31,0.03354758331302,1744120238.096096,4355.0,0.0001,TEL,0.11086883543889188,-0.24443452804816365,98.489344781457,-0.065973004142176,1566869511.3863485,0.11076883543889188,0.04155286970295008,0.03658920971957002,0.08183506084530154,-0.10823980829571414,0.0072739458345816785
87,2021-05-31,1.17749069802166,176623603.8124718,969.0,0.0001,UBT,0.08753567741001834,-0.36829719077793927,1.334898966620989,-0.5626237851373652,162407181.1906929,0.08743567741001834,0.04155286970295008,0.03658920971957002,0.08183506084530154,-0.10823980829571414,0.0072739458345816785
88,2021-05-31,14.88918339186689,905156718.2821851,1137.0,0.0001,UMA,0.16338761728303197,-0.477354482684225,7.770622469337285,-0.152468593644274,776738587.0704377,0.16328761728303198,0.04155286970295008,0.03658920971957002,0.08183506084530154,-0.10823980829571414,0.0072739458345816785
89,2021-05-31,25.86994051677809,14625569198.099659,16845.0,0.0001,UNI,0.005489437394865239,-0.29453222132808243,,-0.10388052354976196,14554191928.74689,0.005389437394865239,0.04155286970295008,0.03658920971957002,0.08183506084530154,-0.10823980829571414,0.0072739458345816785
90,2021-05-31,1.00367191398381,28705089.004314773,37.0,0.0001,USDK,0.00392603279510514,-0.00022869251695200658,-0.002732357514500952,-0.283362411307265,28592832.60579945,0.00382603279510514,0.04155286970295008,0.03658920971957002,0.08183506084530154,-0.10823980829571414,0.0072739458345816785
91,2021-05-31,1.00059536400653,1188131953.1662176,2703.0,0.0001,USDP,0.0009277789456928769,-0.00014921303913910047,-0.002460251791875298,-0.21335749977864538,1329150204.037977,0.0008277789456928768,0.04155286970295008,0.03658920971957002,0.08183506084530154,-0.10823980829571414,0.0072739458345816785
92,2021-05-31,0.34095832266184,153431245.197828,529.0,0.0001,UTK,0.16308830110976635,-0.4669625188540534,7.0937068810504345,-0.25647573006113156,131917108.14340651,0.16298830110976636,0.04155286970295008,0.03658920971957002,0.08183506084530154,-0.10823980829571414,0.0072739458345816785
93,2021-05-31,18.08527313313423,38876943.00707047,114.0,0.0001,VERI,0.0464093121942264,-0.3430921858345158,2.1358298623636807,-0.08594242980072497,37152711.23261414,0.0463093121942264,0.04155286970295008,0.03658920971957002,0.08183506084530154,-0.10823980829571414,0.0072739458345816785
94,2021-05-31,0.24173435095892,24100914.630633388,129.0,0.0001,WaBi,0.0900758855210796,-0.4565270198674034,0.7283160530730906,-0.25291187271006343,22109391.60360623,0.0899758855210796,0.04155286970295008,0.03658920971957002,0.08183506084530154,-0.10823980829571414,0.0072739458345816785
95,2021-05-31,35839.84133342802,6682725209.331161,6307.0,0.0001,WBTC,0.005559100031446795,-0.23137654043173336,2.6435437053945123,-0.23393332976651315,6548297235.638938,0.0054591000314467945,0.04155286970295008,0.03658920971957002,0.08183506084530154,-0.10823980829571414,0.0072739458345816785
96,2021-05-31,77.03950307278922,129192473.2309569,420.0,0.0001,wNXM,0.05280985801467647,-0.26822536880018605,,-0.187651349557302,122712066.42629662,0.05270985801467647,0.04155286970295008,0.03658920971957002,0.08183506084530154,-0.10823980829571414,0.0072739458345816785
97,2021-05-31,0.78402070355419,59664905.87765397,41.0,0.0001,WTC,-0.025069271700135436,-0.5100160067227235,1.1865356088306884,0.3327057538257363,58008379.76489195,-0.025169271700135436,0.04155286970295008,0.03658920971957002,0.08183506084530154,-0.10823980829571414,0.0072739458345816785
98,2021-05-31,43057.885607994496,1577430995.8815506,3146.0,0.0001,YFI,0.028073642938585,-0.36309808537766075,,-0.1243587387981151,1534352166.7194207,0.027973642938585,0.04155286970295008,0.03658920971957002,0.08183506084530154,-0.10823980829571414,0.0072739458345816785
